file,lineno,lhs,rhs_sig,rhs_shape,rhs_vars,line
.\live_calculation_engine.py,31,stromtarif_ct_kwh,"('Other', 'IfExp')","('Other', 'IfExp')","annual_consumption_kwh,yearly_electricity_cost",stromtarif_ct_kwh = (yearly_electricity_cost * 100) / annual_consumption_kwh if annual_consumption_kwh > 0 else 0
.\analysis.py,433,surcharge_color,"('Other', 'IfExp')","('Other', 'IfExp')",total_surcharges,"surcharge_color = """" if total_surcharges > 0 else """""
.\dev_tools\kakerlake_ultra_cleaner.py,129,targets,"('Other', 'IfExp')","('Other', 'IfExp')","ast,isinstance,node","targets = node.targets if isinstance(node, ast.Assign) else ([node.target] if node.target is not None else [])"
.\mnt\data\kakerlake_ultra_cleaner.py,129,targets,"('Other', 'IfExp')","('Other', 'IfExp')","ast,isinstance,node","targets = node.targets if isinstance(node, ast.Assign) else ([node.target] if node.target is not None else [])"
.\tools\kakerlake_ultra_cleaner.py,130,targets,"('Other', 'IfExp')","('Other', 'IfExp')","ast,isinstance,node","targets = node.targets if isinstance(node, ast.Assign) else ([node.target] if node.target is not None else [])"
.\notwendig oder nicht\wichtig\out_selected\patches\pdf_template_engine\placeholders.py.insert.py,62,tariffs_list,"('Other', 'IfExp')","('Other', 'IfExp')","dict,isinstance,mode_l,tariffs_data","tariffs_list = tariffs_data.get(mode_l, []) if isinstance(tariffs_data, dict) else []"
.\notwendig oder nicht\wichtig\portings\patches\pdf_template_engine\placeholders.py.insert.py,84,tariffs_list,"('Other', 'IfExp')","('Other', 'IfExp')","dict,isinstance,mode_l,tariffs_data","tariffs_list = tariffs_data.get(mode_l, []) if isinstance(tariffs_data, dict) else []"
.\pdf_template_engine\placeholders.py,101,tariffs_list,"('Other', 'IfExp')","('Other', 'IfExp')","dict,isinstance,mode_l,tariffs_data","tariffs_list = tariffs_data.get(mode_l, []) if isinstance(tariffs_data, dict) else []"
.\tools\out_selected\patches\pdf_template_engine\placeholders.py.insert.py,62,tariffs_list,"('Other', 'IfExp')","('Other', 'IfExp')","dict,isinstance,mode_l,tariffs_data","tariffs_list = tariffs_data.get(mode_l, []) if isinstance(tariffs_data, dict) else []"
.\tools\portings\patches\pdf_template_engine\placeholders.py.insert.py,84,tariffs_list,"('Other', 'IfExp')","('Other', 'IfExp')","dict,isinstance,mode_l,tariffs_data","tariffs_list = tariffs_data.get(mode_l, []) if isinstance(tariffs_data, dict) else []"
.\calculations.py,3453,tax_benefit_sim,"('Other', 'IfExp')","('Other', 'IfExp')","customer_data,feed_in_rev_sim,income_tax_rate_percent",tax_benefit_sim = (
.\central_pdf_system.py,1095,template_preview,"('Other', 'IfExp')","('Other', 'IfExp')","len,template","template_preview = template.get('content', '')[:50] + ""..."" if len(template.get('content', '')) > 50 else template.get('content', '')"
.\dev_tools\kakerlake_ultra_cleaner.py,518,text,"('Other', 'IfExp')","('Other', 'IfExp')","ext,p,read_text","text=read_text(p) if ext in {"".py"","".ts"","".tsx"","".js"","".json"","".yml"","".yaml"","".md"","".txt"","".ini"","".cfg""} else """""
.\dev_tools\kakerlake_ultra_cleaner_v2.py,404,text,"('Other', 'IfExp')","('Other', 'IfExp')","ext,p,read_text","text=read_text(p) if ext in {"".py"","".ts"","".tsx"","".js"","".json"","".yml"","".yaml"","".md"","".txt"","".ini"","".cfg""} else """""
.\mnt\data\kakerlake_ultra_cleaner.py,518,text,"('Other', 'IfExp')","('Other', 'IfExp')","ext,p,read_text","text=read_text(p) if ext in {"".py"","".ts"","".tsx"","".js"","".json"","".yml"","".yaml"","".md"","".txt"","".ini"","".cfg""} else """""
.\mnt\data\kakerlake_ultra_cleaner_v2.py,404,text,"('Other', 'IfExp')","('Other', 'IfExp')","ext,p,read_text","text=read_text(p) if ext in {"".py"","".ts"","".tsx"","".js"","".json"","".yml"","".yaml"","".md"","".txt"","".ini"","".cfg""} else """""
.\tools\kakerlake_ultra_cleaner.py,519,text,"('Other', 'IfExp')","('Other', 'IfExp')","ext,p,read_text","text=read_text(p) if ext in {"".py"","".ts"","".tsx"","".js"","".json"","".yml"","".yaml"","".md"","".txt"","".ini"","".cfg""} else """""
.\dev_tools\kakerlake_ultra_cleaner.py,142,text_line,"('Other', 'IfExp')","('Other', 'IfExp')","len,lineno,lines","text_line=lines[lineno-1].strip() if lineno and 1<=lineno<=len(lines) else """""
.\mnt\data\kakerlake_ultra_cleaner.py,142,text_line,"('Other', 'IfExp')","('Other', 'IfExp')","len,lineno,lines","text_line=lines[lineno-1].strip() if lineno and 1<=lineno<=len(lines) else """""
.\tools\kakerlake_ultra_cleaner.py,143,text_line,"('Other', 'IfExp')","('Other', 'IfExp')","len,lineno,lines","text_line=lines[lineno-1].strip() if lineno and 1<=lineno<=len(lines) else """""
.\calculations.py,2178,texts,"('Other', 'IfExp')","('Other', 'IfExp')",texts,"texts = texts if texts is not None else {}  # Sicherstellen, dass texts ein Dict ist"
.\dev_tools\kakerlake_ultra_cleaner_v2.py,212,tgt,"('Other', 'IfExp')","('Other', 'IfExp')","len,orig",tgt = orig.targets[0].target if len(orig.targets)==1 else None
.\dev_tools\kakerlake_ultra_cleaner_v3.py,225,tgt,"('Other', 'IfExp')","('Other', 'IfExp')","len,orig",tgt = orig.targets[0].target if len(orig.targets)==1 else None
.\mnt\data\kakerlake_ultra_cleaner_v2.py,212,tgt,"('Other', 'IfExp')","('Other', 'IfExp')","len,orig",tgt = orig.targets[0].target if len(orig.targets)==1 else None
.\multi_offer_generator.py,1049,title_image_templates,"('Other', 'IfExp')","('Other', 'IfExp')","callable,load_admin_setting","title_image_templates = load_admin_setting(""pdf_title_image_templates"", []) if callable(load_admin_setting) else []"
.\heatpump_ui.py,870,top,"('Other', 'IfExp')","('Other', 'IfExp')",candidates,top = candidates[0] if candidates else None
.\analysis.py,4960,total_cons,"('Other', 'IfExp')","('Other', 'IfExp')","float,int,isinstance,math,total_cons_raw",total_cons = (
.\pv_visuals.py,190,total_investment,"('Other', 'IfExp')","('Other', 'IfExp')","float,int,isinstance,math,total_investment_raw","total_investment = float(total_investment_raw) if isinstance(total_investment_raw, (int, float)) and not (math.isnan(total_investment_raw) or math.isinf(total_investment_raw)) else 0.0"
.\doc_output.py,660,type_icon,"('Other', 'IfExp')","('Other', 'IfExp')",item,"type_icon = """" if item['type'] == 'text' else """" if item['type'] == 'image' else """""
.\pdf_generator.py,1492,unit_pdf,"('Other', 'IfExp')","('Other', 'IfExp')","is_euro_val,label_key","unit_pdf = ""€"" if is_euro_val else ""%"" if label_key == 'vat_rate_percent' else """""
.\dev_tools\kakerlake_ultra_cleaner.py,72,vals,"('Other', 'IfExp')","('Other', 'IfExp')","ast,isinstance,node,node_signature,sorted,tuple,v","vals = tuple(sorted(node_signature(v) for v in node.values)) if isinstance(node.op,(ast.And,ast.Or)) else tuple(node_signature(v) for v in node.values)"
.\mnt\data\kakerlake_ultra_cleaner.py,72,vals,"('Other', 'IfExp')","('Other', 'IfExp')","ast,isinstance,node,node_signature,sorted,tuple,v","vals = tuple(sorted(node_signature(v) for v in node.values)) if isinstance(node.op,(ast.And,ast.Or)) else tuple(node_signature(v) for v in node.values)"
.\tools\kakerlake_ultra_cleaner.py,73,vals,"('Other', 'IfExp')","('Other', 'IfExp')","ast,isinstance,node,node_signature,sorted,tuple,v","vals = tuple(sorted(node_signature(v) for v in node.values)) if isinstance(node.op,(ast.And,ast.Or)) else tuple(node_signature(v) for v in node.values)"
.\dev_tools\kakerlake_ultra_cleaner.py,130,value,"('Other', 'IfExp')","('Other', 'IfExp')","hasattr,node","value = node.value if hasattr(node,'value') else None"
.\mnt\data\kakerlake_ultra_cleaner.py,130,value,"('Other', 'IfExp')","('Other', 'IfExp')","hasattr,node","value = node.value if hasattr(node,'value') else None"
.\tools\kakerlake_ultra_cleaner.py,131,value,"('Other', 'IfExp')","('Other', 'IfExp')","hasattr,node","value = node.value if hasattr(node,'value') else None"
.\database.py,1084,value_insert,"('Other', 'IfExp')","('Other', 'IfExp')","bool,default_value,dict,int,isinstance,json,list","value_insert = json.dumps(default_value) if isinstance(default_value, (dict, list)) else int(default_value) if isinstance(default_value, bool) else default_value"
.\notwendig oder nicht\wichtig\portings\patches\simple_logo_test.py.insert.py,62,value_preview,"('Other', 'IfExp')","('Other', 'IfExp')","len,str,value","value_preview = value[:50] + ""..."" if len(str(value)) > 50 else value"
.\simple_logo_test.py,64,value_preview,"('Other', 'IfExp')","('Other', 'IfExp')","len,str,value","value_preview = value[:50] + ""..."" if len(str(value)) > 50 else value"
.\tools\portings\patches\simple_logo_test.py.insert.py,62,value_preview,"('Other', 'IfExp')","('Other', 'IfExp')","len,str,value","value_preview = value[:50] + ""..."" if len(str(value)) > 50 else value"
.\pdf_generator.py,1530,value_to_format_pdf,"('Other', 'IfExp')","('Other', 'IfExp')","current_list_pdf,i_pdf,isinstance,len,list","value_to_format_pdf = current_list_pdf[i_pdf] if isinstance(current_list_pdf, list) and i_pdf < len(current_list_pdf) else None"
.\database.py,1127,value_to_save,"('Other', 'IfExp')","('Other', 'IfExp')","dict,isinstance,json,list,value","value_to_save = json.dumps(value) if isinstance(value, (dict, list)) else value"
.\database.py,1129,value_to_save,"('Other', 'IfExp')","('Other', 'IfExp')",value,value_to_save = 1 if value else 0
.\pdf_template_engine\placeholders.py,1628,watt_val,"('Other', 'IfExp')","('Other', 'IfExp')",pf,watt_val = pf if pf >= 1000 else pf * 1000.0
.\dev_tools\kakerlake_ultra_cleaner.py,567,x,"('Other', 'IfExp')","('Other', 'IfExp')","float,o,xk",x=float(o[xk]) if xk and o.get(xk) is not None else None
.\mnt\data\kakerlake_ultra_cleaner.py,567,x,"('Other', 'IfExp')","('Other', 'IfExp')","float,o,xk",x=float(o[xk]) if xk and o.get(xk) is not None else None
.\tools\kakerlake_ultra_cleaner.py,568,x,"('Other', 'IfExp')","('Other', 'IfExp')","float,o,xk",x=float(o[xk]) if xk and o.get(xk) is not None else None
.\dev_tools\kakerlake_ultra_cleaner.py,568,y,"('Other', 'IfExp')","('Other', 'IfExp')","float,o,yk",y=float(o[yk]) if yk and o.get(yk) is not None else None
.\mnt\data\kakerlake_ultra_cleaner.py,568,y,"('Other', 'IfExp')","('Other', 'IfExp')","float,o,yk",y=float(o[yk]) if yk and o.get(yk) is not None else None
.\tools\kakerlake_ultra_cleaner.py,569,y,"('Other', 'IfExp')","('Other', 'IfExp')","float,o,yk",y=float(o[yk]) if yk and o.get(yk) is not None else None
.\calculations.py,1344,year_lcoe,"('Other', 'IfExp')","('Other', 'IfExp')","total_discounted_costs,total_discounted_energy",year_lcoe = (
.\analysis.py,2328,years_to_break_even,"('Other', 'IfExp')","('Other', 'IfExp')","adjusted_benefit,total_investment_netto_val",years_to_break_even = (
.\multi_offer_generator.py,764,base_id_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",category,"base_id_key = f""selected_{category}_id"""
.\multi_offer_generator.py,598,company_name,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",company_id,"company_name = f""Firma_{company_id}""  # Fallback-Name sofort setzen"
.\admin_panel.py,483,confirm_del_key_list_item_crud,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",company_id_item_int_crud,"confirm_del_key_list_item_crud = f""confirm_delete_company_list_item_crud_{company_id_item_int_crud}_v16_admin_definitiv"""
.\admin_panel.py,1232,confirm_del_key_prod_item_list_final,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",key_suffix_in_list,"confirm_del_key_prod_item_list_final = f""confirm_del_prod_item_list_man_final_key_admin_item_{key_suffix_in_list}"""
.\admin_panel.py,411,confirm_delete_doc_session_key_crud,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",doc_id_list_crud,"confirm_delete_doc_session_key_crud = f""confirm_delete_company_doc_sess_crud_{doc_id_list_crud}_v16_admin_definitiv"""
.\crm.py,289,confirm_delete_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",customer,"confirm_delete_key = f""confirm_delete_customer_{customer['id']}"""
.\crm.py,430,confirm_delete_project_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",project,"confirm_delete_project_key = f""confirm_delete_project_{project['id']}"""
.\admin_panel.py,1649,confirm_delete_session_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","WIDGET_KEY_SUFFIX,edit_index_session_key,st,template_type_key","confirm_delete_session_key = f""confirm_delete_tpl_{template_type_key}_{st.session_state[edit_index_session_key]}{WIDGET_KEY_SUFFIX}_conf"""
.\pdf_generator.py,2693,content,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",content,"content = f""<b>{content}</b>"""
.\pdf_generator.py,2695,content,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",content,"content = f""<i>{content}</i>"""
.\pdf_generator.py,2697,content,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",content,"content = f""<b><font color='#ff7b7b'>{content}</font></b>"""
.\pdf_generator.py,2699,content,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",content,"content = f""<i>\""{content}\""</i>"""
.\ai_companion.py,40,context,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",datetime,"context = f"""""""
.\notwendig oder nicht\excel_range_reader.py,52,coord,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","c,idx_to_col,r","coord = f""{idx_to_col(c)}{r}"""
.\multi_offer_generator_old.py,836,customer_name,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",customer,"customer_name = f""{customer['first_name']} {customer['last_name']}"""
.\multi_offer_generator_old.py,1301,customer_name,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",customer_data,"customer_name = f""{customer_data.get('first_name', '')} {customer_data.get('last_name', '')}"""
.\pdf_generator.py,575,date_text,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",_dt,"date_text = f""Angebot, {_dt.now().strftime('%d.%m.%Y')}"""
.\calculations.py,2508,debug_msg,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","pvgis_enabled,pvgis_setting_raw","debug_msg = f""DEBUG: PV GIS Status - Raw: '{pvgis_setting_raw}', Enabled: {pvgis_enabled}"""
.\calculations.py,2517,debug_msg,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",pvgis_enabled,"debug_msg = f""DEBUG: PV GIS Fallback - Enabled: {pvgis_enabled} (Database not available)"""
.\admin_panel.py,1107,del_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","WIDGET_KEY_SUFFIX,a,current_pid_attr","del_key = f""del_attr_{current_pid_attr}_{a.get('id')}{WIDGET_KEY_SUFFIX}"""
.\admin_panel.py,845,del_key_q,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","WIDGET_KEY_SUFFIX,a,selected_pid","del_key_q = f""del_attr_quick_{selected_pid}_{a.get('id')}{WIDGET_KEY_SUFFIX}"""
.\admin_panel.py,1648,delete_button_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","WIDGET_KEY_SUFFIX,template_type_key","delete_button_key = f""delete_template_{template_type_key}{WIDGET_KEY_SUFFIX}_outer_btn"""
.\crm.py,288,delete_button_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",customer,"delete_button_key = f""del_customer_{customer['id']}"""
.\admin_panel.py,410,delete_doc_btn_key_list_crud,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",doc_id_list_crud,"delete_doc_btn_key_list_crud = f""delete_company_doc_btn_crud_{doc_id_list_crud}_v16_admin_definitiv"""
.\crm.py,429,delete_project_button_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",project,"delete_project_button_key = f""del_project_{project['id']}"""
.\doc_output.py,2022,doc_label_item,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",doc_item,"doc_label_item = f""{doc_item.get('display_name', doc_item.get('file_name', 'Unbenannt'))} ({doc_item.get('document_type')})"""
.\pdf_ui.py,1017,doc_label_item_form,"('Other', 'JoinedStr')","('Other', 'JoinedStr')",doc_item_form,"doc_label_item_form = f""{doc_item_form.get('display_name', doc_item_form.get('file_name', 'Unbenannt'))} ({doc_item_form.get('document_type')})"""
.\admin_panel.py,1585,edit_index_session_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","WIDGET_KEY_SUFFIX,template_type_key","edit_index_session_key = f""edit_index_template_{template_type_key}{WIDGET_KEY_SUFFIX}"""
.\admin_panel.py,1584,edit_mode_session_key,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","WIDGET_KEY_SUFFIX,template_type_key","edit_mode_session_key = f""edit_mode_template_{template_type_key}{WIDGET_KEY_SUFFIX}"""
.\gui.py,111,error_message,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","e,module_name","error_message = f""Import-Fehler Modul '{module_name}': {e}"""
.\gui.py,115,error_message,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","e_general_import,module_name","error_message = f""Allg. Import-Fehler Modul '{module_name}': {e_general_import}"""
.\locales.py,52,error_msg,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","e_json,file_path","error_msg = f""JSON-Dekodierungsfehler in {file_path}: {e_json}"""
.\locales.py,58,error_msg,"('Other', 'JoinedStr')","('Other', 'JoinedStr')","e,file_path","error_msg = f""Allgemeiner Fehler beim Laden von {file_path}: {e}"""
